country,year,name,population,output_head,output_worker,capital_head,education,labor
BGR,1999,Bulgaria,7893.227,5950.2898,14504.405,17985.61,9.428,3238.119
BGR,2000,Bulgaria,7818.495,6374.1015,15948.272,17979.8,9.47,3124.845
BGR,2001,Bulgaria,7738.416,6678.4956,15451.251,18200.98,9.512,3344.776
BGR,2002,Bulgaria,7661.799,7140.7332,16535.375,18480.41,9.554,3308.716
BGR,2003,Bulgaria,7588.399,7542.35,17769.037,19006.26,9.596,3221.017
BGR,2004,Bulgaria,7517.973,8012.3201,18537.323,19757.96,9.638,3249.466
BGR,2005,Bulgaria,7450.349,8609.5694,19774.647,21000.88,9.68,3243.764
BGR,2006,Bulgaria,7385.367,9148.547,20162.267,22730.27,9.722,3351.08
BGR,2007,Bulgaria,7322.858,9762.0334,22196.504,25031.5,9.764,3220.596
BHR,1970,Bahrain,219.543,21409.545,79714.648,24084.17,2.78,58.96427
BHR,1971,Bahrain,225.375,21118.078,75207.852,25593.33,2.87,63.28444
BHR,1972,Bahrain,230.8,22810.552,77847.712,27296.25,2.96,67.62788
BHR,1973,Bahrain,238.977,24642.383,80732.775,29310.06,3.05,72.94389
BHR,1974,Bahrain,248.343,25215.037,79429.242,31583.96,3.14,78.83719
BHR,1975,Bahrain,258.789,24945.555,75667.869,31539.69,3.23,85.31541
BHR,1976,Bahrain,273.661,27930.462,81694.155,34735.07,3.308,93.56212
BHR,1977,Bahrain,297.41,28824.374,81399.619,37051.13,3.386,105.3157
BHR,1978,Bahrain,322.535,25172.243,68714.978,39431.76,3.464,118.1537
BHR,1979,Bahrain,336.07,24342.523,64305.117,42571.44,3.542,127.2184
BHR,1980,Bahrain,347.568,24899.213,63718.971,46334.3,3.62,135.8178
BHR,1981,Bahrain,363.427,22805.799,55862.264,48826.63,3.708,148.3693
BHR,1982,Bahrain,377.967,22197.187,53126.855,49482.14,3.796,157.9202
BHR,1983,Bahrain,393.022,21941.319,51569.069,50970.02,3.884,167.2208
BHR,1984,Bahrain,408.282,21088.605,48880.351,53123.18,3.972,176.1464
BHR,1985,Bahrain,423.95,17482.473,40109.685,52610.73,4.06,184.7856
BHR,1986,Bahrain,439.556,16501.038,37548.004,51737.1,4.242,193.1695
BHR,1987,Bahrain,454.612,16262.762,36823.486,50631.8,4.424,200.7753
BHR,1988,Bahrain,469.484,17424.614,39354.477,49792.93,4.606,207.869
BHR,1989,Bahrain,484.791,18516.343,41708.539,49122.07,4.788,215.2211
BHR,1990,Bahrain,500.476,18863.32,42343.368,48171.5,4.97,222.9544
BHR,1991,Bahrain,515.234,18017.482,40207.532,48439.44,5.076,230.8826
BHR,1992,Bahrain,529.491,19268.289,42844.846,48854.73,5.182,238.124
BHR,1993,Bahrain,543.998,20877.702,46285.811,47606.63,5.288,245.376
BHR,1994,Bahrain,558.397,19517.512,43032.814,47448.23,5.394,253.2607
BHR,1995,Bahrain,572.639,19267.277,42270.603,46536.83,5.5,261.0134
BHR,1996,Bahrain,586.047,18813.135,41024.183,45953.57,5.622,268.7532
BHR,1997,Bahrain,598.561,18720.504,40598.1,45742.31,5.744,276.0071
BHR,1998,Bahrain,610.767,19012.763,40990.009,45930.79,5.866,283.2975
BHR,1999,Bahrain,622.634,20007.57,42896.223,44872.89,5.988,290.4077
BHR,2000,Bahrain,634.137,20597.444,43883.575,44217.04,6.11,297.6422
BHR,2001,Bahrain,645.361,21047.787,44535.946,43517.18,6.232,304.9991
BHR,2002,Bahrain,656.397,21313.169,45097.315,44202.78,6.354,310.2158
BHR,2003,Bahrain,667.238,22200.665,46917.179,45236.96,6.476,315.7293
BHR,2004,Bahrain,677.886,23198.4,48951.788,46825.68,6.598,321.2522
BHR,2005,Bahrain,688.345,24690.885,51988.68,48837.92,6.72,326.9144
BHR,2006,Bahrain,698.585,26306.43,55489.823,51251.25,6.842,331.1828
BOL,1960,Bolivia,3434.073,2829.0079,7512.1526,5379.96,5.37,1293.24
BOL,1961,Bolivia,3512.782,2858.2524,7630.7077,5348.989,5.286,1315.791
BOL,1962,Bolivia,3593.918,2844.185,7634.291,5523.986,5.202,1338.928
BOL,1963,Bolivia,3677.637,3011.7736,8128.1659,5633.63,5.118,1362.695
BOL,1964,Bolivia,3764.067,3069.0794,8328.1897,5765.233,5.034,1387.123
BOL,1965,Bolivia,3853.315,3184.3714,8688.6337,5842.494,4.95,1412.234
BOL,1966,Bolivia,3945.474,3333.8759,9146.9364,5921.761,4.91,1438.047
BOL,1967,Bolivia,4040.665,3548.3993,9789.7251,5960.861,4.87,1464.586
BOL,1968,Bolivia,4139.069,2964.5996,8224.875,5997.179,4.83,1491.899
BOL,1969,Bolivia,4240.872,2993.3656,8351.45,6015.25,4.79,1520.033
BOL,1970,Bolivia,4346.218,2883.9373,8091.7149,6013.104,4.75,1549.019
BOL,1971,Bolivia,4454.684,2937.6108,8242.7498,6044.608,4.726,1587.593
BOL,1972,Bolivia,4565.872,3036.2961,8520.1075,6191.379,4.702,1627.132
BOL,1973,Bolivia,4679.923,3181.3559,8927.6325,6236.279,4.678,1667.687
BOL,1974,Bolivia,4796.24,3241.2565,9096.2115,6208.615,4.654,1709.046
BOL,1975,Bolivia,4914.316,3345.8121,9390.1342,6388.181,4.63,1751.027
BOL,1976,Bolivia,4955.744,3517.9785,9873.8503,6448.946,4.628,1765.694
BOL,1977,Bolivia,5079.716,3607.1811,10124.752,6531.641,4.626,1809.768
BOL,1978,Bolivia,5204.622,3543.1881,9945.6636,6733.933,4.624,1854.17
BOL,1979,Bolivia,5326.981,3526.6849,9899.8661,6836.488,4.622,1897.66
BOL,1980,Bolivia,5441.298,3449.3191,9683.2054,6782.612,4.62,1938.281
BOL,1981,Bolivia,5545.224,3413.0669,9562.2623,6777.846,4.658,1979.262
BOL,1982,Bolivia,5642.224,3251.9693,9078.0998,6602.726,4.696,2021.165
BOL,1983,Bolivia,5737.434,3017.9706,8393.4487,6423.134,4.734,2062.967
BOL,1984,Bolivia,5834.293,2952.9647,8192.6032,6328.352,4.772,2102.929
BOL,1985,Bolivia,5934.935,2863.8872,7922.8559,6327.761,4.81,2145.31
BOL,1986,Bolivia,6041.35,2742.4631,7465.7141,6271.98,4.852,2219.236
BOL,1987,Bolivia,6156.369,2784.8661,7447.0125,6249.04,4.894,2302.22
BOL,1988,Bolivia,6283.164,2818.4175,7485.9323,6136.168,4.936,2365.581
BOL,1989,Bolivia,6423.135,2885.7044,7604.851,5985.731,4.978,2437.295
BOL,1990,Bolivia,6573.9,2934.2022,7690.0041,5876.778,5.02,2508.341
BOL,1991,Bolivia,6731.484,2983.2078,7817.8011,5839.588,5.078,2568.678
BOL,1992,Bolivia,6893.451,2957.145,7753.4089,5813.538,5.136,2629.158
BOL,1993,Bolivia,7054.343,3018.7188,7920.5799,5781.569,5.194,2688.576
BOL,1994,Bolivia,7214.813,3113.4045,8185.6128,5711.621,5.252,2744.16
BOL,1995,Bolivia,7374.871,3180.4843,8387.3442,5673.176,5.31,2796.554
BOL,1996,Bolivia,7534.395,3225.6346,8355.6407,5686.368,5.364,2908.599
BOL,1997,Bolivia,7695.149,3265.8918,7720.5082,5795.389,5.418,3255.165
BOL,1998,Bolivia,7858.896,3303.8135,7783.7734,6013.037,5.472,3335.699
BOL,1999,Bolivia,8025.555,3305.6382,7759.3003,6103.262,5.526,3419.069
BOL,2000,Bolivia,8195.101,3345.8121,7833.9315,6146.639,5.58,3500.065
BOL,2001,Bolivia,8367.448,3376.9901,7819.3566,6109.523,5.634,3613.698
BOL,2002,Bolivia,8542.488,3365.0595,7714.7268,6125.441,5.688,3726.118
BOL,2003,Bolivia,8719.064,3420.5938,7750.9548,6084.913,5.742,3847.833
BOL,2004,Bolivia,8895.965,3521.8628,7872.5698,6002.503,5.796,3979.688
BOL,2005,Bolivia,9072.944,3576.5779,7881.8246,5993.881,5.85,4117.079
BOL,2006,Bolivia,9249.71,3693.8855,8019.9273,5961.507,5.904,4260.309
BOL,2007,Bolivia,9425.936,3779.3499,8101.6555,5960.497,5.958,4397.115
BRA,1960,Brazil,71694.81,3037.7166,9434.1554,5391.946,2.85,23085.11
BRA,1961,Brazil,73832.902,3388.2621,10488.911,5652.427,2.872,23850.45
BRA,1962,Brazil,76039.39,3469.8151,10706.854,5908.351,2.894,24642.4
BRA,1963,Brazil,78316.598,3621.8571,11140.213,6077.849,2.916,25461.95
BRA,1964,Brazil,80666.939,3668.4338,11247.448,6266.929,2.938,26310.09
BRA,1965,Brazil,83092.908,3829.8809,11705.072,6485.943,2.96,27187.87
BRA,1966,Brazil,85557.441,3862.139,11766.212,6712.829,3.03,28083.36
BRA,1967,Brazil,88049.823,3994.5267,12131.049,6873.766,3.1,28993.15
BRA,1968,Brazil,90569.084,4309.6002,13046.64,7116.333,3.17,29917.02
BRA,1969,Brazil,93114.241,4355.892,13145.338,7576.121,3.24,30854.71
BRA,1970,Brazil,95684.297,4759.4039,14318.069,7985.312,3.31,31805.98
BRA,1971,Brazil,98265.145,5196.9627,15469.8,8476.079,3.246,33011.43
BRA,1972,Brazil,100873.82,5654.2425,16655.624,9069.623,3.182,34244.59
BRA,1973,Brazil,103513.08,6232.4802,18169.622,9823.511,3.118,35506.7
BRA,1974,Brazil,106181.87,6598.4821,19040.297,10666.51,3.054,36797.7
BRA,1975,Brazil,108878.69,6669.9436,19052.052,11557.9,2.99,38117.4
BRA,1976,Brazil,111602.84,7293.8612,20625.826,12464.22,3.014,39465.84
BRA,1977,Brazil,114373.15,7430.3948,20803.838,13260.06,3.038,40850.04
BRA,1978,Brazil,117206.75,7614.4533,21110.115,14042.38,3.062,42276.66
BRA,1979,Brazil,120101.25,8006.9047,21982.578,14799.71,3.086,43745.52
BRA,1980,Brazil,123019.63,8457.8244,22997.236,15683.57,3.11,45243.63
BRA,1981,Brazil,125992.13,7808.214,20994.702,16262.82,3.184,46858.18
BRA,1982,Brazil,129027.65,7773.4407,20758.636,16670.6,3.258,48316.7
BRA,1983,Brazil,131960.12,7378.0177,19546.057,16802.24,3.332,49810.77
BRA,1984,Brazil,134699.47,7483.9337,19765.963,16900.78,3.406,51000.9
BRA,1985,Brazil,137381.98,7643.0551,20081.386,17066.91,3.48,52288.13
BRA,1986,Brazil,140196.28,8364.385,21850.821,17460.73,3.588,53666.43
BRA,1987,Brazil,143026.54,8398.1755,21660.16,17784.09,3.696,55454.9
BRA,1988,Brazil,145872.75,8155.5598,20925.872,17995.16,3.804,56851.82
BRA,1989,Brazil,148658.64,8077.2734,20535.681,18044.41,3.912,58471.71
BRA,1990,Brazil,151170.06,7811.2405,19694.875,17976.57,4.02,59955.98
BRA,1991,Brazil,153583.96,7720.5766,18981.192,17985.51,4.106,62470.09
BRA,1992,Brazil,156032.06,7570.3404,18141.583,17950.79,4.192,65110.95
BRA,1993,Brazil,158512.05,7762.2264,18326.272,18029.82,4.278,67138.94
BRA,1994,Brazil,161017.06,8027.7703,18639.164,18221.17,4.364,69349.03
BRA,1995,Brazil,163544.28,8169.0429,18623.481,18439.7,4.45,71737.41
BRA,1996,Brazil,166085.86,8195.9907,18573.484,18698.81,4.536,73289.33
BRA,1997,Brazil,168638.74,8309.3908,18377.698,19051.95,4.622,76249.23
BRA,1998,Brazil,171201.16,8201.2817,17818.921,19322.34,4.708,78796.52
BRA,1999,Brazil,173763.87,8182.5888,17425.304,19387.41,4.794,81596.18
BRA,2000,Brazil,176319.62,8390.8509,17660.801,19553.94,4.88,83771.49
BRA,2001,Brazil,178869.66,8397.4734,17484.28,19657.87,4.966,85908.78
BRA,2002,Brazil,181417.59,8528.1676,17451.007,19599.23,5.052,88657.33
BRA,2003,Brazil,183959.92,8490.1559,17263.048,19509.55,5.138,90473.5
BRA,2004,Brazil,186488.6,8827.2057,17691.124,19536.97,5.224,93050.8
BRA,2005,Brazil,188993.08,9000.2997,17892.28,19517.82,5.31,95068.62
BRA,2006,Brazil,191469.01,9279.9296,18360.915,19582.5,5.396,96771.8
BRA,2007,Brazil,193918.58,9645.5274,18920.97,19775.5,5.482,98855.77
BRB,1960,Barbados,232.339,7897.0619,20100.371,32189.54,5.46,91.28167
BRB,1961,Barbados,229.597,8335.9312,21259.405,33581.61,5.468,90.02627
BRB,1962,Barbados,228.747,8734.9929,22321.31,34882.89,5.476,89.51551
BRB,1963,Barbados,230.738,8377.107,21449.296,36273.28,5.484,90.11564
BRB,1964,Barbados,233.269,8578.6524,22009.066,37479.68,5.492,90.92316
BRB,1965,Barbados,234.98,9392.3573,24144.734,38873.8,5.5,91.40776
BRB,1966,Barbados,236.227,9530.0129,24547.559,40202.98,6.342,91.70958
BRB,1967,Barbados,238.224,10843.453,27986.666,41925.85,7.184,92.30005
BRB,1968,Barbados,239.868,11922.303,30832.888,44673.56,8.026,92.75092
BRB,1969,Barbados,239.321,12864.333,33336.006,47343.28,8.868,92.35374
BRB,1970,Barbados,238.756,14380.137,37339.054,50935.62,9.71,91.95049
BRB,1971,Barbados,240.606,14236.151,36389.087,53620.29,9.706,94.12997
BRB,1972,Barbados,242.445,14128.18,35558.918,55978.11,9.702,96.32764
BRB,1973,Barbados,244.127,15162.43,37585.23,58500.98,9.698,98.4844
BRB,1974,Barbados,245.563,16805.141,41037.021,61780.34,9.694,100.5609
BRB,1975,Barbados,247.147,15865.522,38174.169,63367.84,9.69,102.7165
BRB,1976,Barbados,248.023,17210.431,40811.448,67252.63,9.106,104.5928
BRB,1977,Barbados,249.169,17679.426,41326.083,70291.19,8.522,106.5953
BRB,1978,Barbados,250.145,18341.299,42270.777,73120.38,7.938,108.538
BRB,1979,Barbados,251.145,19673.476,44712.717,76498.88,7.354,110.5031
BRB,1980,Barbados,251.966,21203.812,47532.113,80360.38,6.77,112.4006
BRB,1981,Barbados,252.361,20981.634,46344.281,84838.75,6.906,114.2524
BRB,1982,Barbados,253.475,19384.339,42007.268,86984.28,7.042,116.9665
BRB,1983,Barbados,254.847,19113.446,40610.313,88135.84,7.178,119.945
BRB,1984,Barbados,256.114,19280.974,40288.336,88197.04,7.314,122.5696
BRB,1985,Barbados,257.247,19550.557,40255.667,88024.77,7.45,124.9345
BRB,1986,Barbados,258.265,20183.625,40968.433,88300.74,7.544,127.2376
BRB,1987,Barbados,259.124,20492.058,40351.669,88681.29,7.638,131.5927
BRB,1988,Barbados,259.953,21433.971,40928.665,89769.67,7.732,136.135
BRB,1989,Barbados,261.092,22427.187,41705.441,91604.17,7.826,140.4028
BRB,1990,Barbados,262.264,21522.891,40488.07,92958.22,7.92,139.4159
BRB,1991,Barbados,263.336,20216.083,38529.622,93332.73,8.004,138.1696
BRB,1992,Barbados,264.604,17958.785,33627.857,90802.68,8.088,141.3104
BRB,1993,Barbados,265.699,18447.825,34060.916,89492,8.172,143.906
BRB,1994,Barbados,266.63,19002.602,34596.718,88639.72,8.256,146.4493
BRB,1995,Barbados,267.667,20339.548,36449.209,88545.94,8.34,149.3647
BRB,1996,Barbados,268.81,20665.933,37145.294,88293.46,8.418,149.5535
BRB,1997,Barbados,270.062,21556.22,38465.126,89151.87,8.496,151.3453
BRB,1998,Barbados,271.294,23138.715,41087.469,91003.09,8.574,152.7813
BRB,1999,Barbados,272.504,23064.032,40747.229,93269.27,8.652,154.2446
BRB,2000,Barbados,273.68,23077.144,40506.513,94527.77,8.73,155.9194
BRB,2001,Barbados,274.906,22586.441,39388.312,95546.46,8.808,157.6394
BRB,2002,Barbados,276.218,21560.345,37458.077,96512.19,8.886,158.9872
BRB,2003,Barbados,277.547,21325.882,36862.045,95888.86,8.964,160.5699
BRB,2004,Barbados,278.818,22627.032,38541.404,96493.05,9.042,163.6895
BRB,2005,Barbados,280.037,23791.657,40329.877,97611.93,9.12,165.2012
BRB,2006,Barbados,281.207,24719.688,41709.638,99765.36,9.198,166.6605
BRB,2007,Barbados,282.359,25479.139,42801.891,101163.6,9.276,168.0829
BRN,1970,Brunei,127.554,58050.132,185765.55,8681.463,4.81,39.85952
BRN,1971,Brunei,136.621,59876.213,188415.89,9515.719,4.928,43.41644
BRN,1972,Brunei,141.5,63606.578,196873.43,10521.43,5.046,45.71633
BRN,1973,Brunei,145.17,68357.42,208165.77,11690.74,5.164,47.67089
BRN,1974,Brunei,151,73758.231,221047.56,12228.12,5.282,50.38505
BRN,1975,Brunei,156.223,70216.456,207145.32,13695.79,5.4,52.95522
BRN,1976,Brunei,161.626,83837.199,243523,15466.87,5.518,55.64267
BRN,1977,Brunei,167.216,90427.862,258687.41,16735.48,5.636,58.45273
BRN,1978,Brunei,173,94264.196,265637.46,18135.02,5.754,61.39084
BRN,1979,Brunei,178.899,111730.41,310227.42,20098.75,5.872,64.43163
BRN,1980,Brunei,185.22,97721.257,267397.92,20696.67,5.99,67.68913
BRN,2000,Brunei,325.297,48210.391,103749.42,90697.59,8.35,151.1593
BRN,2001,Brunei,332.654,48946.098,104680.49,91440.63,8.468,155.5411
BRN,2002,Brunei,339.989,50593.286,107864.24,94744.51,8.586,159.4705
BRN,2003,Brunei,347.26,50625.537,107751.98,95885.23,8.704,163.1545
BRN,2004,Brunei,354.305,50460.45,107200,97012.82,8.822,166.776
BRN,2005,Brunei,361.11,48528.701,102721.4,97975.02,8.94,170.5993
BRN,2006,Brunei,367.819,50222.592,105726.2,98849.49,9.058,174.7232
BRN,2007,Brunei,374.577,50575.438,106335.06,99840.16,9.176,178.1576
BWA,1960,Botswana,496.695,838.83344,2139.2058,369.906,1.72,194.7659
BWA,1961,Botswana,504.585,880.01279,2270.1875,404.6838,1.698,195.5967
BWA,1962,Botswana,512.764,921.83302,2405.9082,453.1899,1.676,196.4675
BWA,1963,Botswana,521.237,938.094,2477.3462,509.2416,1.654,197.3763
BWA,1964,Botswana,529.966,961.62876,2569.9357,586.5096,1.632,198.3048
BWA,1965,Botswana,538.1,918.79913,2485.2625,586.6858,1.61,198.935
BWA,1966,Botswana,545.965,914.48657,2503.9741,687.4608,1.678,199.3941
BWA,1967,Botswana,553.541,1086.5669,3012.1407,828.3104,1.746,199.6784
BWA,1968,Botswana,561.941,1225.7213,3440.6774,1057.307,1.814,200.1882
BWA,1969,Botswana,571.874,1288.3003,3662.4493,1160.323,1.882,201.162
BWA,1970,Botswana,583.999,1318.6871,3797.2496,1500.368,1.95,202.8078
BWA,1971,Botswana,599.647,1557.0776,4497.2299,1966.705,2.008,207.616
BWA,1972,Botswana,619.351,1887.9544,5469.3757,2579.595,2.066,213.7916
BWA,1973,Botswana,643.076,2211.0165,6424.7113,3226.65,2.124,221.3098
BWA,1974,Botswana,671.769,2311.1513,6736.1134,3926.141,2.182,230.483
BWA,1975,Botswana,704.591,2358.5036,6895.106,4440.965,2.24,241.0087
BWA,1976,Botswana,741.273,2671.9519,7835.3875,4865.09,2.416,252.7821
BWA,1977,Botswana,781.472,2695.1702,7927.7429,5063.498,2.592,265.6746
BWA,1978,Botswana,822.247,2980.7448,8794.7554,5395.196,2.768,278.6784
BWA,1979,Botswana,862.602,3182.4893,9419.0184,5811.831,2.944,291.4552
BWA,1980,Botswana,900.476,3399.6644,10092.961,6378.473,3.12,303.312
BWA,1981,Botswana,934.438,3426.2266,10160.451,6941.3,3.216,315.1038
BWA,1982,Botswana,970.651,3274.1004,9672.5726,7520.949,3.312,328.5588
BWA,1983,Botswana,1007.017,3670.712,10784.825,7774.384,3.408,342.7473
BWA,1984,Botswana,1043.396,4020.6877,11756.47,7994.551,3.504,356.8392
BWA,1985,Botswana,1079.692,4149.1843,12057.214,8457.83,3.6,371.5486
BWA,1986,Botswana,1115.756,4595.4093,13482.196,8505.526,3.948,380.3057
BWA,1987,Botswana,1152.012,4710.5415,13959.248,8785.146,4.296,388.7459
BWA,1988,Botswana,1188.941,5010.0666,14954.192,8473.183,4.644,398.328
BWA,1989,Botswana,1226.517,5834.7529,17546.422,9523.551,4.992,407.8566
BWA,1990,Botswana,1264.612,6114.5511,18471.146,10802.68,5.34,418.6278
BWA,1991,Botswana,1303.104,6462.1432,19585.374,11939.73,5.444,429.9558
BWA,1992,Botswana,1344.726,6634.435,20085.899,12611.6,5.548,444.1672
BWA,1993,Botswana,1389.35,6401.1735,19346.973,13291.65,5.652,459.6828
BWA,1994,Botswana,1433.688,6406.0167,19359.752,13848.32,5.756,474.3981
BWA,1995,Botswana,1477.591,6333.909,19383.044,14245.79,5.86,482.8409
BWA,1996,Botswana,1520.912,6422.1831,19952.199,14520.51,5.944,489.5488
BWA,1997,Botswana,1563.19,6802.868,19627.619,15064.06,6.028,541.7965
BWA,1998,Botswana,1604.007,6854.5613,18651.32,15811.03,6.112,589.4899
BWA,1999,Botswana,1642.943,6582.2802,17980.01,17045.26,6.196,601.463
BWA,2000,Botswana,1679.68,7219.3172,19880.791,17337.77,6.28,609.9427
BWA,2001,Botswana,1714.009,7561.5334,21650.811,17556.26,6.364,598.6166
BWA,2002,Botswana,1746.177,7412.729,21182.875,18146.29,6.448,611.0566
BWA,2003,Botswana,1777.092,7606.7305,21588.939,19015.52,6.532,626.1475
BWA,2004,Botswana,1807.832,7984.6024,22555.168,20014.88,6.616,639.9784
BWA,2005,Botswana,1840.116,8557.6705,24024.193,20790.38,6.7,655.4687
BWA,2006,Botswana,1875.778,8833.746,24608.023,21237.26,6.784,673.3636
BWA,2007,Botswana,1913.422,9404.2296,25817.934,21578.77,6.868,696.9675
CAF,1960,Central African Republic,1467.449,1411.0774,2739.9068,1915.059,0.57,755.7498
CAF,1961,Central African Republic,1494.85,1444.7562,2822.5777,1966.208,0.578,765.1495
CAF,1962,Central African Republic,1523.478,1335.7487,2625.7838,2021.512,0.586,775.0005
CAF,1963,Central African Republic,1553.368,1314.3817,2599.8915,2064.558,0.594,785.3091
CAF,1964,Central African Republic,1584.615,1271.3069,2530.4663,2112.742,0.602,796.111
CAF,1965,Central African Republic,1627.54,1262.5803,2528.964,2152.256,0.61,812.5461
CAF,1966,Central African Republic,1685.107,1234.7569,2488.9487,2186.845,0.644,835.9745
CAF,1967,Central African Republic,1733.638,1290.4649,2617.8758,2191.624,0.678,854.5856
CAF,1968,Central African Republic,1763.062,1257.6151,2567.6552,2204.792,0.712,863.5324
CAF,1969,Central African Republic,1794.675,1351.1734,2776.5414,2218.166,0.746,873.3589
CAF,1970,Central African Republic,1839.245,1334.2219,2759.5831,2241.477,0.78,889.2507
CAF,1971,Central African Republic,1883.905,1319.3563,2749.2316,2265.391,0.83,904.0861
CAF,1972,Central African Republic,1927.26,1295.34,2719.5127,2284.298,0.88,917.9796
CAF,1973,Central African Republic,1965.058,1284.2817,2716.7539,2305.814,0.93,928.9351
CAF,1974,Central African Republic,2006.137,1376.0863,2933.2117,2264.806,0.98,941.1587
CAF,1975,Central African Republic,2057.734,1348.021,2895.5262,2207.413,1.03,957.9843
CAF,1976,Central African Republic,2111.993,1404.0944,3039.387,2156.494,1.08,975.6696
CAF,1977,Central African Republic,2167.513,1431.7532,3123.5102,2107.014,1.13,993.5436
CAF,1978,Central African Republic,2224.645,1409.2156,3098.5881,2056.396,1.18,1011.753
CAF,1979,Central African Republic,2285.053,1336.53,2962.1278,1995.834,1.23,1031.03
CAF,1980,Central African Republic,2348.575,1239.3492,2768.7574,1918.69,1.28,1051.267
CAF,1981,Central African Republic,2412.522,1180.0147,2637.8524,1854.06,1.334,1079.216
CAF,1982,Central African Republic,2477.275,1254.1214,2802.6919,1812.813,1.388,1108.507
CAF,1983,Central African Republic,2542.882,1101.8713,2461.3402,1804.925,1.442,1138.375
CAF,1984,Central African Republic,2628.466,1172.3104,2619.5893,1804.289,1.496,1176.283
CAF,1985,Central African Republic,2713.438,1180.1181,2641.4606,1804.316,1.55,1212.275
CAF,1986,Central African Republic,2775.133,1200.143,2691.5674,1803.091,1.71,1237.404
CAF,1987,Central African Republic,2841.087,1108.1611,2493.0499,1798.148,1.87,1262.864
CAF,1988,Central African Republic,2917.596,1103.0861,2489.9522,1787.181,2.03,1292.539
CAF,1989,Central African Republic,3000.18,1095.2702,2478.0729,1774.737,2.19,1326.034
CAF,1990,Central African Republic,3085.222,1039.2864,2355.6195,1762.479,2.35,1361.183
CAF,1991,Central African Republic,3174.955,1004.1018,2278.2447,1748.586,2.37,1399.313
CAF,1992,Central African Republic,3267.335,951.84412,2158.5711,1726.894,2.39,1440.765
CAF,1993,Central African Republic,3367.951,910.80032,2065.4194,1692.652,2.41,1485.185
CAF,1994,Central African Republic,3466.753,905.90969,2049.2227,1677.139,2.43,1532.564
CAF,1995,Central African Republic,3544.495,928.5615,2099.4469,1676.06,2.45,1567.69
CAF,1996,Central African Republic,3619.335,861.75994,1948.9474,1609.525,2.466,1600.35
CAF,1997,Central African Republic,3700.422,890.13994,2012.0958,1562.235,2.482,1637.046
CAF,1998,Central African Republic,3783.066,902.17861,2039.023,1544.505,2.498,1673.841
CAF,1999,Central African Republic,3863.414,913.84793,2065.4692,1533.063,2.514,1709.332
CAF,2000,Central African Republic,3940.259,918.35991,2078.4396,1506.995,2.53,1741.006
CAF,2001,Central African Republic,3998.193,919.47706,2081.1536,1473.823,2.546,1766.447
