country,country isocode,year,POP,XRAT,Currency_Unit,PPP,cgdp,cc,cg,ci,p,pc,pg,pi,openc,cgnp,y,yEKS,yCPDW,rgdpl,rgdpl2,rgdpch,rgdptt,openk,kc,kg,ki,rgdpeqa,rgdpwok,rgdpl2wok,rgdpl2pe,rgdpl2te,rgdpl2th,grgdpch,grgdpl2
Guyana,GUY,1994,747.536,138.2902408,Guyana Dollar,57.64698359,1789.400834,40.59828608,14.63078197,51.49500503,41.6855038,48.1106253,43.66248167,36.05828514,160.230058,89.01778907,6.717282445,6.856285203,7.072013106,2117.520529,2046.439365,2082.898854,2222.00527,204.1408885,41.86296167,14.96306705,54.93841211,2483.78766,5333.162898,5239.810121,na,na,na,-8.354614278,-5.192030396
Guyana,GUY,1995,747.929,141.9891667,Guyana Dollar,59.57551131,2030.398293,34.88916155,13.82914936,56.36287532,41.95778644,54.36574379,47.25854481,32.9765518,160.5232616,91.24876604,7.371219678,7.296999367,7.649626735,2384.151897,2268.507301,2341.164461,2483.200525,182.0977385,35.54005902,13.99986738,59.66034956,2781.036161,5895.576496,5712.609493,na,na,na,12.39933501,10.85143001
Guyana,GUY,1996,747.171,140.375,Guyana Dollar,62.94774449,2195.556196,33.41756056,15.10515977,53.16229754,44.84256064,57.46837852,49.85911516,35.48066481,160.8029982,92.19704142,7.627506166,7.566806353,7.88020302,2571.694832,2445.788001,2528.243647,2660.147599,180.6070166,33.47012543,15.14440067,56.48542489,2993.56186,6220.893361,6018.006357,na,na,na,7.990860506,7.814861371
Guyana,GUY,1997,746.336,142.4008333,Guyana Dollar,63.62278318,2246.614808,36.36155968,17.18765074,55.95020201,44.67865931,55.2478601,52.99163213,35.25611784,161.2239213,89.83342084,7.431039052,7.425324986,7.659791178,2734.204636,2597.94088,2688.217649,2713.897289,177.2370007,34.67464287,16.38502551,57.15305611,3168.763353,6444.212829,6227.800772,na,na,na,6.327475683,6.22101665
Guyana,GUY,1998,748.211,150.5191667,Guyana Dollar,67.4292688,2140.722991,39.53472041,18.48872482,53.99916703,44.79779572,55.66569696,51.93814436,34.39623939,155.4859507,90.28348194,6.798315564,6.800663389,6.95455365,2618.821877,2499.208074,2578.692765,2593.263473,178.4868749,37.14754773,17.63321769,55.59943289,3026.220613,6147.937245,5958.435455,na,na,na,-4.074256559,-3.800425445
Guyana,GUY,1999,752.105,177.995,Guyana Dollar,76.78317929,2107.414111,42.53919408,19.95235308,45.69894268,43.13782931,45.09457966,53.20139726,36.92257734,151.8950345,91.84727565,6.386467516,6.653034658,6.662492102,2523.105644,2440.164473,2498.648247,2510.291584,187.1088422,40.11995645,19.29584568,47.95597912,2920.067344,5907.131984,5768.868675,na,na,na,-3.104073465,-2.362492415
Guyana,GUY,2000,755.171,182.43,Guyana Dollar,82.02550175,2045.706857,45.73252361,27.10478476,46.06943427,44.96272639,50.28656771,46.86275731,38.55994258,148.4100698,92.68787216,5.91116298,6.115582704,6.14569641,2474.011847,2383.372207,2456.611954,2375.838752,192.6466001,41.87533801,25.13099728,46.48930018,2860.988329,5755.313582,5583.728602,na,na,na,-1.68236138,-2.327394999
Guyana,GUY,2001,757.092,187.3208333,Guyana Dollar,80.2679545,2215.776185,45.07776023,26.75426301,43.9379524,42.85052179,52.24632049,36.284188,37.20929077,145.7754415,91.5036234,6.265461741,6.382682284,6.485313172,2497.748206,2410.720551,2482.735357,2497.356477,192.7025161,43.31342352,25.93351073,45.95542036,2883.202342,5725.139471,5559.074729,na,na,na,1.063391523,1.147464272
Guyana,GUY,2002,759.104,190.665,Guyana Dollar,80.97357691,2252.375407,44.28201323,27.52329155,40.82096901,42.46903045,48.6893508,36.75228387,39.57579622,196.3612766,92.34888827,6.216031083,6.403946044,6.512557499,2478.492961,2400.032835,2468.482751,2476.042049,188.4131386,42.95508611,26.76080254,42.39931001,2859.533476,5644.134047,5487.62475,na,na,na,-0.574068711,-0.443341158
Guyana,GUY,2003,761.181,193.8783333,Guyana Dollar,82.39815911,2320.194694,42.68680137,29.74991195,37.52342136,42.49993163,48.99708521,37.23343201,39.28421195,189.7258,93.16166415,6.168221631,6.318811413,6.435061203,2483.050824,2405.210185,2477.998944,2480.007147,181.2106317,41.88287387,29.14870359,38.48153196,2864.47139,5635.284966,5469.754063,na,na,na,0.3855078,0.215719952
Guyana,GUY,2004,763.251,198.3075,Guyana Dollar,85.66925522,2324.303737,48.32167937,28.5329529,36.89592115,43.20020938,50.05985434,37.5889051,38.55572624,210.9119303,85.98291961,5.851389406,6.011480905,6.088948593,2414.963497,2368.714999,2412.570568,2412.807236,205.314948,47.85058017,28.29902065,37.23605335,2783.959171,5457.303937,5358.101382,na,na,na,-2.640371449,-1.517338717
Guyana,GUY,2005,765.283,199.875,Guyana Dollar,91.44391504,2294.99075,65.25682714,32.35194903,38.55787274,45.75055162,52.82259592,39.07193278,39.38524101,210.2662756,93.92808293,5.481175576,5.659621237,5.666374196,2294.99075,2294.99075,2294.99075,2294.99075,210.2662756,65.25682714,32.35194903,38.55787273,2644.592337,5158.649198,5158.649198,na,na,na,-4.873632243,-3.112415339
Guyana,GUY,2006,767.245,200.1883333,Guyana Dollar,90.21943917,2835.931804,50.23765398,25.51354335,48.43706923,45.06728123,53.32329159,39.84808455,39.25350274,189.7654619,94.26193122,6.444596018,6.658921734,6.775953785,2760.194975,2687.769449,2760.194975,2759.491416,184.5378092,50.17782939,25.68718404,47.65691557,3177.015023,6092.61331,5932.747529,na,na,na,20.27041827,17.11460921
Guyana,GUY,2007,769.095,202.3466667,Guyana Dollar,102.4282096,2604.139381,63.4886969,33.19336921,25.96874774,50.62016159,57.65615587,43.93847362,41.95904419,204.0233512,92.77966597,5.71119949,5.930956964,5.922561801,2457.511234,2490.553023,2447.635672,2455.653886,205.9315341,63.5720747,34.05235819,25.23822874,2814.365507,5414.214731,5509.148693,na,na,na,-11.32381246,-7.337549938
Haiti,HTI,1950,3097.22,5,Gourde,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Haiti,HTI,1951,3145.938,5,Gourde,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Haiti,HTI,1952,3196.987,5,Gourde,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Haiti,HTI,1953,3250.488,5,Gourde,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Haiti,HTI,1954,3306.207,5,Gourde,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Haiti,HTI,1955,3364.562,5,Gourde,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Haiti,HTI,1956,3426.843,5,Gourde,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Haiti,HTI,1957,3490.47,5,Gourde,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Haiti,HTI,1958,3556.698,5,Gourde,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Haiti,HTI,1959,3625.271,5,Gourde,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Haiti,HTI,1960,3696.645,5,Gourde,0.841942611,349.1558363,80.2679173,17.09036167,5.109610297,16.83885221,18.04591625,8.10795411,27.07949425,50.16777191,98.51480124,12.09549185,11.30221799,11.52970803,1877.419363,1822.126923,1894.930244,1814.657033,12.95251006,74.59715649,19.42141744,4.951120251,2384.420272,3803.265718,3657.144045,na,na,na,na,na
Haiti,HTI,1961,3770.962,5,Gourde,0.936433848,315.9165178,86.00068368,18.72829597,4.992174265,18.72867696,20.38544972,8.401561145,28.92978144,48.59958695,98.73520362,10.76918699,10.08409517,10.21067793,1773.745359,1721.481475,1790.569795,1617.46929,14.34409596,75.5041448,19.61048198,4.653093944,2257.059165,3619.174896,3479.53068,na,na,na,-5.507350435,-5.523514681
Haiti,HTI,1962,3847.511,5,Gourde,0.852159702,341.4625113,81.29334733,17.97318959,4.807521375,17.04319405,18.45155451,7.57428307,28.62841467,50.52851731,97.7853651,10.99745533,10.20104308,10.35428543,1849.652916,1796.690801,1866.512669,1720.400943,13.89772387,72.98576252,18.9717731,4.727272533,2356.926734,3799.494102,3657.363925,na,na,na,4.241268587,4.368872238
Haiti,HTI,1963,3927.971,5,Gourde,0.897313247,348.1452671,79.23776325,17.54999175,4.67532543,17.94626495,19.58549603,7.810468069,28.21167808,42.90834725,98.44281201,10.78026518,10.06146373,10.13225324,1791.716173,1739.673329,1808.452723,1740.075306,13.80274179,74.40344641,19.31259743,4.780169159,2287.636913,3707.664747,3566.654185,na,na,na,-3.110610905,-3.173471605
Haiti,HTI,1964,4010.113,5,Gourde,0.985031598,340.7835711,81.4824848,18.13905798,4.330638502,19.70063197,21.63024899,8.741315677,29.29775808,34.88903661,98.09731258,9.945553769,9.305743238,9.317301748,1741.173524,1689.60491,1758.187137,1683.244842,11.70368587,76.20647458,19.79002068,4.380154222,2227.979441,3630.606047,3488.985714,na,na,na,-2.779480221,-2.878035652
Haiti,HTI,1965,4093.974,5,Gourde,1.033378559,346.105315,83.04742231,18.9280855,4.225570184,20.66757118,22.90158195,8.848614952,29.70336432,35.49424525,98.53042692,9.41965131,8.810412763,8.773164837,1758.688467,1705.902666,1776.123213,1682.0442,11.83460876,77.07432583,20.03966174,4.272688783,2254.689122,3694.285335,3548.228612,na,na,na,1.020145991,0.964589745
Haiti,HTI,1966,4179.4,5,Gourde,0.981249589,355.9635104,82.04658123,20.187823,3.649276979,19.62499177,21.86560792,8.69881419,29.69297081,35.85718676,98.97595726,8.948168078,8.293119398,8.307790723,1745.524572,1683.997055,1761.258699,1674.248078,11.22807335,76.53230177,21.09663555,3.723712888,2236.101967,3690.173033,3528.295147,na,na,na,-0.836907815,-1.284106725
Haiti,HTI,1967,4266.8,5,Gourde,1.003167492,347.2004551,79.04709641,21.6200651,3.813611637,20.06334983,22.57196913,8.979724633,30.90074785,30.43700436,99.11746104,8.375674405,7.723645296,7.764895496,1640.112786,1570.117327,1651.940421,1578.795008,10.32100095,74.20757435,22.24254303,3.933277392,2097.576036,3486.642718,3313.944059,na,na,na,-6.206826839,-6.762465984
Haiti,HTI,1968,4356.028,5,Gourde,0.945403384,366.3038216,76.83546701,21.94691044,3.959852356,18.90806767,21.4979605,8.114552192,28.47627624,32.26978396,99.07297625,8.177493045,7.571014756,7.544501559,1641.194823,1567.490745,1652.076281,1603.462559,12.0191262,73.48685617,22.56763283,4.202471879,2098.013682,3512.822836,3332.967942,na,na,na,0.008224284,-0.167285732
Haiti,HTI,1969,4447.122,5,Gourde,0.938541192,382.2221233,76.70825031,22.47329296,4.627354399,18.77082385,21.1994339,7.889738123,31.3567195,32.93270742,99.04756867,7.951435321,7.300149535,7.315015161,1655.616726,1578.966448,1665.39757,1602.159282,12.10286413,72.75792327,22.68480007,4.8379958,2115.198065,3567.640712,3382.48661,na,na,na,0.806336171,0.732106587
Haiti,HTI,1970,4540.576,5.000000004,Gourde,0.908851438,401.2882878,73.70752932,24.36260409,6.881557417,18.17702875,20.98438763,7.293782775,26.63742837,36.47342995,99.08732012,8.027801561,7.615824534,7.513511308,1648.188745,1561.406799,1653.993918,1600.389307,14.15892713,70.9626425,23.54494037,7.139662812,2100.980025,3569.919596,3370.082966,na,na,na,-0.684740504,-1.112097643
Haiti,HTI,1971,4584.844,4.999999999,Gourde,0.924417679,428.0006977,70.9008853,25.37821104,6.863130784,18.48835358,21.4595903,7.476449762,28.51280272,43.82579934,99.12422381,7.981953559,7.512063147,7.423993767,1684.816942,1587.814104,1690.448704,1627.993485,17.95245918,68.29333436,24.11459898,7.07472533,2145.930123,3689.685039,3465.667979,na,na,na,2.204045918,1.691250779
Haiti,HTI,1972,4626.143,5.000018425,Gourde,0.930934512,431.8916026,72.87606524,23.76017988,8.148701114,18.61862163,21.41684639,7.405731937,26.28814653,47.90322581,99.0533159,7.397773773,7.093470363,6.92357307,1658.387491,1580.554544,1661.988737,1578.299334,19.52202592,69.19221446,21.91409467,8.393708395,2108.46984,3668.877507,3489.109695,na,na,na,-1.683574721,-0.457204645
Haiti,HTI,1973,4692.594,5.000000003,Gourde,1.065957831,466.6033433,72.43099,22.42823697,9.639487684,21.31915661,24.32756985,8.304212353,28.99590324,48.71465296,99.22616505,7.21838574,7.017928412,6.793437766,1691.579835,1622.611149,1692.37873,1615.428834,21.60977588,69.12118163,20.4698177,10.02000503,2145.669293,3778.99971,3623.212081,na,na,na,1.828531837,2.660876534
Haiti,HTI,1974,4758.834,5.000004146,Gourde,1.128399043,526.4565621,75.56646442,20.0053997,11.71501244,22.56796216,25.38121764,8.47709019,28.48394013,54.1209763,99.15457788,7.573820489,7.480618065,7.230341521,1761.91988,1713.549499,1758.219194,1657.048745,20.59015736,71.12210039,17.87180404,11.70710766,2227.739103,3971.7702,3870.862551,na,na,na,3.89040957,5.604445026
Haiti,HTI,1975,4826.993,4.999999999,Gourde,1.219437256,578.8099726,75.39243826,21.04356373,12.31069598,24.38874512,27.15058053,10.39235686,31.3999152,54.76959202,99.02985103,7.697495449,7.624217257,7.453407932,1779.97212,1724.717183,1776.469228,1665.986749,20.62242364,70.88964132,18.56894586,12.05269916,2249.444366,4060.313477,3942.028554,na,na,na,1.037984012,0.651728158
Haiti,HTI,1976,4897.098,4.999999999,Gourde,1.273896932,704.5077788,77.08321939,19.71180966,11.94217231,25.47793864,28.04169074,10.94863643,32.9118101,56.3367463,99.18089316,8.48753196,8.43546073,8.218258222,1983.021108,1931.183095,1977.936047,1925.189197,23.74191006,74.93589578,18.25050043,12.15124512,2503.919507,4574.728055,4466.594105,na,na,na,11.3408561,11.97100106
Haiti,HTI,1977,4969.302,4.999999999,Gourde,1.276294273,746.417894,79.47516269,20.41239325,12.913458,25.52588546,28.37695051,10.8149452,31.23284933,65.56822983,98.77505628,8.161164196,8.140492941,7.882413525,2010.117237,1957.87532,2004.256053,1916.901644,24.39421158,76.04386275,18.36966922,12.82384487,2536.599488,4691.581173,4583.012723,na,na,na,1.330680346,1.382169548
Haiti,HTI,1978,5043.758,4.999999999,Gourde,1.167369107,827.2860338,77.16354062,23.57230709,13.14220608,23.34738214,26.16754421,9.706391043,31.25594336,75.26175323,98.53029072,8.08737589,7.955401483,7.716899624,2103.269942,2020.862846,2100.472176,1992.444804,26.2107925,73.89661004,20.8044794,12.6327729,2657.701708,4976.904325,4788.276252,na,na,na,4.800590379,3.217136747
Haiti,HTI,1979,5120.622,4.999999999,Gourde,1.149432192,917.9708566,76.11771671,23.11519519,15.20351231,22.98864384,26.26525161,10.05345961,26.25048264,70.7754951,98.81186182,8.119234857,8.112768066,7.794179643,2187.954873,2100.124837,2184.68994,2037.89438,23.97372186,71.28691828,20.41415272,14.30723702,2763.565389,5240.508,5037.658115,na,na,na,4.009468206,3.922185549
Haiti,HTI,1980,5200.069,4.999999999,Gourde,1.207284927,1102.108738,76.79191178,25.88346057,14.00333845,24.14569854,27.65748995,10.09850602,30.85215487,78.76860818,98.91229599,9.064224948,8.898353529,8.637981615,2381.835761,2261.853372,2381.290952,2211.549352,27.29303705,71.63002148,22.7422045,13.12451242,3011.501326,5783.673524,5493.583828,na,na,na,8.999034944,7.700901015
Haiti,HTI,1981,5283.649,4.999999999,Gourde,1.213881822,1104.038523,81.12901044,27.63929367,15.32433817,24.27763645,28.12274328,10.9210445,28.01137392,79.00014122,98.99646187,8.17607266,8.11058719,7.823708095,2312.942354,2190.635098,2312.866344,2044.818869,27.29449373,71.75400212,23.27809195,13.40133536,2929.023383,5705.595344,5404.063857,na,na,na,-2.873424925,-3.148668907
Haiti,HTI,1982,5372.852,4.999999999,Gourde,1.225857273,1119.132803,73.95601658,25.50254754,14.74575008,24.51714546,28.38136876,11.44484835,27.74480873,72.24257224,98.87003495,8.046356052,8.030128311,7.7782852,2094.87957,1982.43687,2095.241369,1947.99552,28.91877203,68.94605627,22.92728394,13.56103617,2657.10614,5256.094495,4973.114637,na,na,na,-9.409319105,-9.504012245
Haiti,HTI,1983,5468.261,4.999999999,Gourde,1.290189712,1150.657936,74.59227487,23.45302461,15.24615162,25.80379425,29.71007743,12.11514072,27.74931995,70.00492732,98.49656863,7.683531788,7.752177764,7.475226197,2063.053938,1967.847056,2062.439653,1937.114213,29.96520384,70.03632419,21.47076611,14.25507062,2619.144563,5211.492608,4972.470526,na,na,na,-1.56553401,-0.73595353
Haiti,HTI,1984,5569.925,5,Gourde,1.338089192,1218.426302,72.17563026,24.08884308,15.16598587,26.76178385,31.27937246,12.44582488,28.00107578,68.64882722,98.98700449,7.378814032,7.440401832,7.128880092,2069.365469,1960.472734,2069.31132,1993.767028,30.72864198,69.44047331,22.71621291,14.60148911,2631.529665,5299.641819,5020.899073,na,na,na,0.33318147,-0.374740594
Haiti,HTI,1985,5677.256,5,Gourde,1.392776669,1270.622206,69.02760873,25.42564112,16.46543234,27.85553339,33.50456428,12.31497324,28.17071559,64.98457251,99.0146382,7.235661348,7.286226898,6.946534983,2073.179376,1945.157876,2073.660528,2018.194569,29.97825189,67.20431189,24.15789364,15.94045167,2640.737035,5374.580111,5041.522799,na,na,na,0.210176619,-0.781181922
Haiti,HTI,1986,5788.635,5,Gourde,1.487538987,1299.179368,70.17324108,23.19621233,14.72029362,29.75077974,35.49162362,12.69035434,29.26734023,49.92401895,99.31157174,7.061353684,7.143057868,6.777082857,2019.544897,1914.643647,2019.138787,2008.910758,25.50170631,69.77981683,22.62640816,14.69415762,2574.568507,5295.334722,5021.288803,na,na,na,-2.629251055,-1.568727624
Haiti,HTI,1987,5904.885,5,Gourde,1.292766373,1283.005768,72.10496434,21.95123472,15.20457283,25.85532746,30.18940976,10.94698579,26.82527626,67.66387584,99.02804839,6.6250895,6.712457417,6.401225804,1944.382897,1858.936451,1943.375181,1923.182556,30.5211651,71.36916597,21.18003289,15.11329439,2481.11228,5155.86115,4931.841429,na,na,na,-3.752273306,-2.909533345
Haiti,HTI,1988,6027.98,5,Gourde,1.254935255,1302.757271,76.30635141,21.58153188,14.53220804,25.09870511,28.74492957,11.40596323,26.28780593,64.00811771,98.22723044,6.303509717,6.388386468,6.142561252,1976.823036,1903.234519,1975.41939,1890.346069,28.49075552,72.96799354,20.12359614,13.94829088,2525.231887,5299.24789,5105.605199,na,na,na,1.64889462,2.382979109
Haiti,HTI,1989,6157.033,5,Gourde,1.415225255,1299.923662,78.76503243,12.06391519,13.9825647,28.3045051,28.85355492,20.4280505,32.0073275,42.65030458,98.98137829,5.908545575,6.009150892,5.994372525,1822.785674,1836.870562,1817.783767,1815.703284,22.49782591,78.85581361,11.61310937,13.97252589,2326.682174,4919.451387,4971.105806,na,na,na,-7.979856038,-3.486903772
Haiti,HTI,1990,6288.514,5,Gourde,1.527097678,1360.799926,75.7122731,15.51758026,12.28254334,30.54195356,32.78571346,15.6645961,35.50675807,39.79951025,99.04664632,5.912136987,6.03611534,5.896236837,1802.064924,1781.324696,1799.696018,1809.574328,24.15264512,75.45870957,15.1444568,13.30015328,2306.46884,4916.440806,4866.253707,na,na,na,-0.995043985,-3.02394017
Haiti,HTI,1991,6404.262,6.034166667,Gourde,1.780165703,1244.66614,82.7991322,16.56230636,13.22488984,29.5014341,31.51156758,15.12924314,34.91541658,49.35870331,99.46615935,5.305601926,5.426613763,5.301632177,1747.912801,1730.44844,1745.835081,1600.668916,25.33786167,75.19687581,14.79704629,12.98239568,2235.730289,4750.313916,4708.447779,na,na,na,-2.992779745,-2.856091045
Haiti,HTI,1992,6523.054,9.801666667,Gourde,1.916160426,1201.755189,85.62134616,16.99090377,8.54546261,19.54933269,21.25582893,10.2422207,20.95636466,29.079289,99.30904533,4.910668775,5.019280414,4.886534604,1589.684586,1576.078378,1593.903766,1518.628421,18.68245751,81.69647921,16.00517899,8.391996372,2039.60611,4495.094506,4444.823714,na,na,na,-8.70250097,-8.920812614
Haiti,HTI,1993,6662.263,12.8225,Gourde,2.338543999,1276.89385,94.32425917,12.94951325,7.489472782,18.23781633,19.43340823,9.550049274,18.20163687,33.98512114,99.3631733,5.031926022,5.224985048,5.029282989,1614.580679,1640.921045,1618.902779,1584.06489,25.47905516,92.59652922,12.74723256,7.491291329,2070.013809,4594.995245,4657.490552,na,na,na,1.56841421,4.114177812
Haiti,HTI,1994,6801.384,15.04,Gourde,3.511501023,1295.311032,81.87615551,18.60692877,6.728578502,23.34774616,26.00561826,12.56310343,20.82904624,19.76661495,100.071464,4.862504752,4.997231811,4.768601698,1508.524769,1477.838968,1512.320345,1583.83436,23.57504622,85.78696545,19.33612263,7.294170904,1932.256551,4385.318815,4285.332174,na,na,na,-6.583621665,-9.938447504
