920529,4.2726,5.1061,5.7943,6.3074,6.6791,6.9512,7.1547,7.311,7.4334,7.5318
920630,4.0826,4.8035,5.4485,5.9723,6.3802,6.696,6.9419,7.136,7.2907,7.4164
920731,3.6898,4.3843,5.0034,5.5174,5.9292,6.2567,6.5173,6.7267,6.8959,7.0346
920831,3.5123,4.1361,4.763,5.3112,5.7611,6.1232,6.413,6.6463,6.8348,6.9893
920930,3.1645,3.7996,4.4229,4.9788,5.45,5.842,6.1656,6.433,6.6538,6.8378
921030,3.6742,4.4549,5.0896,5.6028,6.0145,6.3466,6.616,6.8366,7.018,7.1688
921130,3.9913,4.8081,5.4568,5.9545,6.3308,6.6175,6.8386,7.0123,7.1503,7.2623
921231,3.724,4.5328,5.2064,5.7269,6.1176,6.4121,6.637,6.8122,6.9507,7.0626
930129,3.465,4.1919,4.7862,5.2585,5.6355,5.9414,6.1926,6.4016,6.5761,6.7235
930226,3.3644,3.9215,4.4397,4.8946,5.28,5.6025,5.8707,6.0944,6.2804,6.4365
930331,3.387,3.9679,4.4813,4.9245,5.2994,5.6152,5.8806,6.1044,6.2926,6.4522
930430,3.2821,3.8185,4.339,4.8066,5.2081,5.5471,5.8308,6.0683,6.2665,6.4331
930528,3.6266,4.1992,4.6657,5.0569,5.3873,5.6688,5.9094,6.1159,6.2925,6.4445
930630,3.5066,4.0134,4.4266,4.7715,5.0628,5.3129,5.5301,5.7207,5.8882,6.0366
930730,3.5631,4.108,4.5342,4.8764,5.1552,5.3873,5.5833,5.7514,5.8962,6.0225
930831,3.4067,3.8307,4.1971,4.5169,4.7939,5.0336,5.2402,5.4184,5.5713,5.703
930930,3.4199,3.8637,4.2274,4.5359,4.7987,5.0246,5.2198,5.3897,5.5373,5.6665
931029,3.5066,3.9596,4.3092,4.5971,4.8414,5.0531,5.2379,5.4,5.5416,5.6658
931130,3.6578,4.1611,4.5643,4.8984,5.177,5.4106,5.6069,5.7724,5.9116,6.0295
931231,3.6448,4.192,4.6015,4.9285,5.1978,5.4242,5.6164,5.7809,5.9213,6.042
940131,3.5377,4.0551,4.4427,4.7529,5.01,5.2286,5.4168,5.5804,5.7223,5.8462
940228,4.0622,4.6332,5.0308,5.342,5.5973,5.8116,5.9924,6.1456,6.275,6.385
940331,4.4756,5.1844,5.6518,5.9941,6.2537,6.455,6.6129,6.7386,6.8396,6.9221
940429,4.9878,5.695,6.109,6.3958,6.6077,6.7696,6.8955,6.9952,7.075,7.1399
940531,5.3252,5.9396,6.2835,6.5332,6.7284,6.8841,7.009,7.1101,7.1921,7.2596
940630,5.4556,6.0788,6.4424,6.7108,6.9154,7.0726,7.1944,7.2901,7.3662,7.4278
940729,5.3349,5.9143,6.2432,6.4817,6.667,6.814,6.9313,7.0259,7.1024,7.1652
940831,5.468,6.035,6.3544,6.5756,6.7468,6.8867,7.0034,7.1017,7.1846,7.2549
940930,5.8896,6.4966,6.8205,7.043,7.2126,7.3471,7.4555,7.5438,7.6159,7.6756
941031,6.1362,6.6838,7.013,7.2487,7.42,7.5463,7.6412,7.7143,7.7716,7.8177
941130,6.7663,7.2941,7.4981,7.6038,7.6707,7.7194,7.7577,7.7893,7.8161,7.8392
941230,7.163,7.5445,7.6537,7.7008,7.7267,7.7434,7.7551,7.7639,7.7706,7.7761
950131,6.7763,7.1468,7.2924,7.3754,7.4325,7.4756,7.5096,7.5371,7.5596,7.5783
950228,6.3623,6.6675,6.8131,6.9081,6.9844,7.0515,7.1121,7.1671,7.2163,7.2603
950331,6.3651,6.671,6.8214,6.9175,6.9917,7.0551,7.1113,7.1618,7.2069,7.2472
950428,6.2119,6.4775,6.6174,6.7136,6.7932,6.8651,6.9318,6.9937,7.0504,7.1022
950531,5.7413,5.7912,5.8527,5.9271,6.0089,6.0933,6.176,6.2548,6.3276,6.3941
950630,5.6521,5.741,5.8021,5.8665,5.9385,6.0157,6.0941,6.171,6.2437,6.3113
950731,5.6415,5.805,5.9359,6.0492,6.1508,6.2437,6.329,6.4075,6.479,6.5442
950831,5.598,5.7539,5.8578,5.9458,6.0288,6.109,6.186,6.2588,6.3263,6.3884
950929,5.6364,5.7692,5.8393,5.8988,5.9604,6.0251,6.0909,6.1556,6.2173,6.2749
951031,5.4965,5.5794,5.6379,5.6992,5.7663,5.8368,5.9071,5.9748,6.0381,6.0962
951130,5.3276,5.3173,5.3538,5.4171,5.4937,5.575,5.6558,5.7332,5.8053,5.8715
951229,5.1581,5.1621,5.1805,5.2419,5.3269,5.4191,5.5091,5.5924,5.6668,5.7324
960131,4.8898,4.9185,5.0059,5.1195,5.24,5.3574,5.4669,5.5664,5.6552,5.7338
960229,5.1563,5.3349,5.4795,5.6136,5.7405,5.8593,5.9684,6.0674,6.1555,6.2336
960329,5.4355,5.692,5.8555,5.9799,6.0854,6.1799,6.2662,6.3453,6.417,6.4819
960430,5.5857,5.9425,6.1375,6.2711,6.3774,6.4687,6.5492,6.6208,6.6842,6.7403
960531,5.7076,6.1251,6.3495,6.4908,6.5919,6.6714,6.7375,6.794,6.8428,6.8854
960628,5.6952,6.0457,6.2204,6.3356,6.4267,6.5052,6.5746,6.6364,6.6911,6.7395
960731,5.7858,6.129,6.3022,6.4152,6.5031,6.5778,6.6432,6.7012,6.7523,6.7975
960830,5.8236,6.2291,6.4408,6.5738,6.6708,6.7492,6.8157,6.8739,6.9248,6.9698
960930,5.6585,6.0171,6.2007,6.322,6.4172,6.4988,6.5709,6.6352,6.6922,6.7428
961031,5.4199,5.6668,5.8199,5.9371,6.0377,6.1279,6.2096,6.2835,6.3496,6.4085
961129,5.3384,5.512,5.6131,5.6964,5.776,5.8537,5.9285,5.999,6.0639,6.1231
961231,5.5171,5.8089,5.9662,6.0735,6.1593,6.2337,6.3,6.3597,6.413,6.4605
970131,5.5316,5.8325,5.9973,6.1128,6.2077,6.2917,6.3678,6.4369,6.4989,6.5546
970228,5.6402,5.971,6.1453,6.2557,6.3381,6.4069,6.4678,6.5229,6.5731,6.6188
970331,5.9341,6.322,6.5107,6.6233,6.7031,6.7669,6.8212,6.8687,6.9107,6.9481
970430,5.8604,6.1854,6.3305,6.4277,6.5078,6.5786,6.6417,6.6976,6.7468,6.7898
970530,5.7583,6.1099,6.2565,6.3505,6.4279,6.4974,6.5604,6.6176,6.6687,6.7141
970630,5.6575,5.9798,6.1442,6.2454,6.3193,6.3804,6.4342,6.4831,6.5276,6.5683
970731,5.4522,5.6299,5.7207,5.7861,5.8443,5.8997,5.9528,6.0031,6.0498,6.0926
970829,5.6095,5.8852,6.018,6.103,6.1701,6.2291,6.2828,6.332,6.3767,6.4171
970930,5.4887,5.7237,5.8201,5.8852,5.9436,5.9999,6.054,6.105,6.152,6.1949
971031,5.4258,5.5707,5.6289,5.6728,5.7179,5.7655,5.814,5.8616,5.9067,5.9487
971128,5.5764,5.723,5.7654,5.7875,5.8082,5.8309,5.8555,5.881,5.9065,5.9312
971231,5.5028,5.5908,5.6151,5.6345,5.6582,5.686,5.7157,5.7456,5.7745,5.8017
980130,5.2566,5.2791,5.2889,5.3171,5.3607,5.4125,5.4667,5.52,5.5699,5.6156
980227,5.3983,5.4728,5.5014,5.5252,5.5537,5.5873,5.6241,5.6621,5.6997,5.7358
980331,5.3867,5.5071,5.5494,5.5763,5.6035,5.6339,5.6665,5.7002,5.7334,5.7655
980430,5.4074,5.5209,5.5473,5.5715,5.6033,5.6407,5.6803,5.7199,5.7576,5.7929
980529,5.4421,5.4934,5.495,5.5083,5.5336,5.5657,5.6004,5.6351,5.668,5.6986
980630,5.3587,5.4418,5.4515,5.4536,5.4596,5.4706,5.4852,5.5023,5.5206,5.5392
980731,5.349,5.4386,5.4542,5.4646,5.4805,5.5016,5.5259,5.5517,5.5774,5.6024
980831,4.909,4.861,4.8414,4.8591,4.899,4.9489,5.0013,5.0521,5.099,5.1415
980930,4.4789,4.3782,4.2913,4.2735,4.3079,4.3735,4.4551,4.5429,4.6302,4.7138
981030,4.3039,4.2255,4.2817,4.3751,4.4759,4.5751,4.6694,4.7579,4.8399,4.9157
981130,4.5592,4.5589,4.5539,4.5801,4.6315,4.6972,4.7687,4.8404,4.9087,4.9721
981231,4.5672,4.5869,4.5868,4.6101,4.6566,4.7182,4.7874,4.8586,4.928,4.9937
990129,4.5493,4.569,4.5681,4.5897,4.6338,4.6927,4.7587,4.8269,4.8933,4.9562
990226,4.9241,5.1045,5.1938,5.259,5.3176,5.3736,5.4268,5.4768,5.5226,5.5643
990331,4.7503,4.9473,5.0666,5.1619,5.2479,5.328,5.4023,5.4704,5.5318,5.5868
990430,4.8123,5.014,5.1268,5.213,5.29,5.3621,5.4293,5.4913,5.5476,5.5982
990528,5.0512,5.3587,5.5164,5.6148,5.6856,5.7416,5.788,5.8274,5.8611,5.8903
990630,5.1435,5.4279,5.5704,5.6682,5.7465,5.8129,5.8697,5.9186,5.9603,5.9961
990730,5.1812,5.5352,5.7239,5.8419,5.9248,5.9877,6.0378,6.0787,6.1125,6.1409
990831,5.376,5.6622,5.8092,5.9127,5.9929,6.0567,6.108,6.1495,6.1832,6.2109
990930,5.2651,5.5536,5.6972,5.8008,5.8859,5.958,6.019,6.0708,6.1143,6.1511
991029,5.5136,5.7311,5.8477,5.9429,6.0225,6.088,6.1412,6.1845,6.2196,6.2485
991130,5.7195,5.9223,6.0196,6.0923,6.1531,6.2045,6.2478,6.2842,6.3145,6.3399
991231,5.9466,6.1577,6.261,6.3374,6.3973,6.4446,6.482,6.5118,6.5357,6.5553
